Age,Overall,Potential,International Reputation,Weak Foot,Skill Moves,Height,Weight,Preferred Foot_Right,Body Type_Normal,Body Type_Stocky,Position_Forward,Position_Middle,Position_Reserve,LogValue,LogWage
24,71,78,1.0,3.0,1.0,186,75,0,1,0,0,0,1,14.978661367769956,8.517193191416238
31,76,76,1.0,2.0,1.0,197,92,1,1,0,0,0,1,15.201804919084164,9.210340371976184
38,65,65,1.0,1.0,1.0,181,79,1,1,0,0,0,1,10.819778284410283,6.214608098422191
40,65,65,1.0,3.0,1.0,188,94,1,0,1,0,0,0,11.289781913656018,6.214608098422191
18,67,81,1.0,2.0,1.0,193,80,1,0,0,0,0,1,14.557447902693651,6.214608098422191
29,75,75,1.0,2.0,1.0,188,81,1,0,0,0,0,1,15.150511624696614,9.998797732340453
28,73,75,1.0,2.0,1.0,192,92,1,1,0,0,0,0,14.77102200299171,9.305650551780507
31,69,69,1.0,4.0,1.0,189,84,1,1,0,0,0,0,13.527828485512494,8.006367567650246
27,70,74,1.0,3.0,1.0,195,87,1,0,0,0,0,1,14.346138809026444,9.95227771670556
30,67,68,1.0,3.0,1.0,192,83,1,1,0,0,0,1,13.560618308335483,9.798127036878302
36,61,61,1.0,2.0,1.0,193,87,1,0,1,0,0,1,10.46310334047155,7.600902459542082
21,48,54,1.0,3.0,2.0,184,73,1,0,0,0,0,1,11.156250521031495,6.802394763324311
20,47,61,1.0,3.0,2.0,180,75,1,0,0,0,0,1,11.608235644774552,6.214608098422191
24,60,65,1.0,2.0,1.0,196,90,1,1,0,0,0,1,12.611537753638338,6.214608098422191
26,66,68,1.0,3.0,1.0,185,73,1,1,0,0,0,0,13.592367006650065,9.740968623038354
22,79,86,1.0,2.0,1.0,188,84,1,1,0,0,0,0,17.23323724157764,9.305650551780507
25,65,69,1.0,3.0,1.0,189,79,1,1,0,0,0,1,13.560618308335483,8.006367567650246
20,63,77,1.0,2.0,1.0,188,86,0,0,0,0,0,0,13.815510557964274,8.699514748210191
24,63,67,1.0,3.0,1.0,186,75,1,0,0,0,0,0,13.217673557208654,7.600902459542082
37,64,64,1.0,3.0,1.0,187,89,1,1,0,0,0,0,11.002099841204238,6.214608098422191
31,67,67,1.0,2.0,1.0,188,83,1,0,0,0,0,0,13.217673557208654,6.856461984594587
17,52,73,1.0,3.0,2.0,188,75,1,0,0,0,0,1,11.512925464970229,6.214608098422191
25,66,71,1.0,1.0,1.0,184,73,1,0,0,0,0,1,13.815510557964274,6.214608098422191
25,62,66,1.0,3.0,1.0,188,70,1,1,0,0,0,0,12.959844447906553,7.600902459542082
23,75,84,1.0,3.0,1.0,192,87,1,0,0,0,0,1,16.213405830762646,11.05089000537367
37,66,66,1.0,3.0,1.0,193,88,1,1,0,0,0,1,11.407564949312402,8.294049640102028
27,72,75,1.0,3.0,1.0,193,90,1,1,0,0,0,0,14.648419680899378,9.798127036878302
29,66,68,1.0,2.0,1.0,191,80,1,1,0,0,0,1,13.458835614025542,8.987196820661973
28,68,70,1.0,2.0,1.0,184,82,1,1,0,0,0,1,13.815510557964274,6.907755278982137
20,48,58,1.0,3.0,2.0,186,70,1,1,0,0,0,1,11.512925464970229,6.907755278982137
29,66,68,1.0,3.0,1.0,187,80,1,1,0,0,0,0,13.458835614025542,8.006367567650246
37,66,66,1.0,2.0,1.0,187,85,1,1,0,0,0,0,11.407564949312402,6.214608098422191
30,70,71,1.0,3.0,1.0,194,82,1,1,0,0,0,1,13.997832114758229,10.404262840448617
17,51,61,1.0,2.0,2.0,191,76,1,0,0,0,0,1,11.608235644774552,6.214608098422191
29,73,75,1.0,2.0,1.0,186,85,1,1,0,0,0,0,14.73180128983843,9.392661928770137
27,71,75,1.0,2.0,1.0,195,71,1,1,0,0,0,1,13.458835614025542,7.600902459542082
33,66,66,1.0,2.0,1.0,192,88,1,1,0,0,0,1,12.524526376648708,8.699514748210191
35,70,70,1.0,2.0,1.0,182,78,1,1,0,0,0,1,12.100712129872347,6.214608098422191
26,62,65,1.0,2.0,1.0,186,83,1,1,0,0,0,1,12.89921982609012,6.214608098422191
19,49,59,1.0,3.0,2.0,190,85,1,1,0,0,0,1,11.407564949312402,6.214608098422191
29,66,67,1.0,2.0,1.0,192,84,0,1,0,0,0,1,13.38472764187182,8.006367567650246
17,47,61,1.0,3.0,2.0,178,65,1,0,0,0,0,1,11.512925464970229,6.214608098422191
29,62,62,1.0,2.0,1.0,192,85,1,1,0,0,0,1,12.524526376648708,6.856461984594587
22,68,79,1.0,3.0,1.0,201,85,1,0,0,0,0,1,14.648419680899378,8.85366542803745
30,58,58,1.0,2.0,1.0,189,88,1,1,0,0,0,1,11.84939770159144,7.600902459542082
29,69,71,1.0,2.0,1.0,182,82,1,1,0,0,0,0,13.997832114758229,6.214608098422191
27,65,67,1.0,2.0,1.0,195,85,1,1,0,0,0,1,13.38472764187182,8.517193191416238
32,75,75,1.0,2.0,1.0,201,96,0,1,0,0,0,0,14.845129975145433,6.684611727667927
37,63,63,1.0,2.0,1.0,179,80,1,1,0,0,0,1,10.819778284410283,6.214608098422191
25,63,68,1.0,2.0,1.0,191,85,0,1,0,0,0,1,13.217673557208654,6.907755278982137
23,70,78,1.0,2.0,1.0,190,82,1,1,0,0,0,0,14.946912669455374,9.210340371976184
29,63,63,1.0,2.0,1.0,185,73,0,1,0,0,0,0,12.691580461311874,6.214608098422191
36,65,65,2.0,3.0,1.0,190,86,1,0,1,0,0,1,11.289781913656018,9.305650551780507
24,74,79,1.0,3.0,1.0,187,81,1,1,0,0,0,1,15.424948470398375,10.085809109330082
36,64,64,1.0,2.0,1.0,185,82,1,1,0,0,0,1,11.002099841204238,6.476972362889683
39,76,76,2.0,2.0,1.0,190,82,1,1,0,0,0,1,13.710150042306449,9.903487552536127
24,70,76,1.0,2.0,1.0,190,80,1,1,0,0,0,0,14.508657738524219,9.104979856318357
27,67,69,1.0,2.0,1.0,201,81,1,0,0,0,0,1,13.737549016494562,9.104979856318357
23,72,81,1.0,3.0,1.0,184,78,1,0,0,0,0,1,15.319587954740548,10.691944912900398
24,67,73,1.0,3.0,1.0,187,82,1,1,0,0,0,1,14.077874822431765,8.294049640102028
24,70,77,1.0,2.0,1.0,193,79,1,1,0,0,0,1,14.808762330974558,9.852194258148577
35,68,68,1.0,2.0,1.0,182,82,1,1,0,0,0,0,11.77528972943772,6.214608098422191
20,62,77,1.0,2.0,1.0,188,83,1,1,0,0,0,1,13.652991628466498,7.600902459542082
26,67,69,1.0,1.0,1.0,190,82,1,1,0,0,0,1,13.764217263576723,9.305650551780507
22,73,82,1.0,3.0,1.0,198,94,1,1,0,0,0,1,15.60727002719233,9.95227771670556
30,61,62,1.0,2.0,1.0,185,70,1,0,0,0,0,1,12.429216196844383,6.214608098422191
32,71,71,1.0,3.0,1.0,179,73,1,1,0,0,0,0,13.737549016494562,6.476972362889683
25,70,75,1.0,3.0,1.0,196,92,1,1,0,0,0,1,14.457364444136669,9.210340371976184
20,64,72,1.0,2.0,1.0,183,78,0,0,0,0,0,1,13.9108207377686,6.214608098422191
19,47,56,1.0,3.0,2.0,183,74,1,1,0,0,0,1,11.407564949312402,6.907755278982137
22,61,67,1.0,2.0,1.0,180,74,1,1,0,0,0,0,12.959844447906553,6.214608098422191
20,49,55,1.0,3.0,2.0,180,75,1,1,0,0,0,1,11.156250521031495,6.214608098422191
29,70,70,1.0,2.0,1.0,197,98,1,1,0,0,0,1,13.9108207377686,9.392661928770137
24,56,62,1.0,2.0,1.0,198,102,1,1,0,0,0,1,12.100712129872347,6.745236349484363
28,63,65,1.0,2.0,1.0,196,98,1,1,0,0,0,0,12.89921982609012,6.620073206530356
23,70,77,1.0,2.0,1.0,192,88,1,1,0,0,0,1,14.808762330974558,6.214608098422191
19,54,65,1.0,2.0,1.0,187,73,0,0,0,0,0,1,12.206072645530174,6.620073206530356
21,61,70,1.0,2.0,1.0,183,71,1,1,0,0,0,1,13.38472764187182,6.907755278982137
20,57,71,1.0,3.0,1.0,182,75,1,1,0,0,0,1,12.765688433465597,6.907755278982137
31,69,69,1.0,2.0,1.0,190,82,1,1,0,0,0,0,13.458835614025542,7.600902459542082
33,64,64,1.0,2.0,1.0,185,84,1,1,0,0,0,1,12.154779351142624,8.006367567650246
32,70,70,1.0,3.0,1.0,187,78,1,1,0,0,0,0,13.592367006650065,8.987196820661973
23,65,73,1.0,3.0,1.0,187,83,1,0,0,0,0,1,14.151982794585487,8.294049640102028
21,60,70,1.0,2.0,1.0,187,79,1,1,0,0,0,1,13.071070083016778,7.600902459542082
27,67,70,1.0,4.0,1.0,185,80,1,0,1,0,0,1,13.815510557964274,6.214608098422191
32,60,60,1.0,1.0,1.0,191,90,1,1,0,0,0,1,11.695247021764184,6.476972362889683
20,58,71,1.0,3.0,1.0,188,83,1,1,0,0,0,1,12.959844447906553,6.907755278982137
28,66,66,1.0,2.0,1.0,189,87,1,1,0,0,0,1,13.304684934198283,8.85366542803745
28,65,66,1.0,3.0,1.0,195,81,0,0,0,0,0,1,13.262125319779487,8.987196820661973
22,75,83,1.0,2.0,1.0,192,87,1,1,0,0,0,0,13.458835614025542,7.600902459542082
32,63,63,1.0,2.0,1.0,194,83,1,0,0,0,0,0,12.388394202324129,6.551080335043404
28,62,64,1.0,2.0,1.0,185,80,1,1,0,0,0,1,12.765688433465597,7.600902459542082
30,65,65,1.0,2.0,1.0,191,80,1,1,0,0,0,0,13.071070083016778,6.907755278982137
20,72,80,1.0,2.0,1.0,198,86,1,0,0,0,0,0,15.29711509888849,6.214608098422191
20,58,73,1.0,2.0,1.0,193,90,1,1,0,0,0,1,12.959844447906553,6.745236349484363
35,70,70,2.0,3.0,1.0,193,97,1,0,1,0,0,0,12.100712129872347,9.104979856318357
24,71,77,1.0,2.0,1.0,189,76,1,0,0,0,0,1,14.690979295318174,9.104979856318357
40,65,65,1.0,2.0,1.0,193,87,0,1,0,0,0,1,11.289781913656018,6.620073206530356
18,57,76,1.0,3.0,1.0,182,71,1,1,0,0,0,1,12.834681304952548,6.620073206530356
22,65,75,1.0,2.0,1.0,185,78,1,1,0,0,0,1,14.151982794585487,8.294049640102028
18,53,68,1.0,4.0,1.0,198,80,1,0,0,0,0,1,12.154779351142624,6.214608098422191
21,65,75,1.0,2.0,1.0,190,82,1,0,0,0,0,0,14.151982794585487,7.600902459542082
28,67,70,1.0,2.0,1.0,180,84,1,1,0,0,0,0,13.764217263576723,7.600902459542082
21,63,75,1.0,3.0,1.0,184,78,1,1,0,0,0,1,13.17115354157376,7.600902459542082
29,65,67,1.0,2.0,1.0,185,75,0,1,0,0,0,0,13.304684934198283,6.214608098422191
29,66,68,1.0,2.0,1.0,188,86,1,1,0,0,0,1,13.458835614025542,6.214608098422191
29,61,61,1.0,2.0,1.0,183,78,0,1,0,0,0,1,12.301382825334498,6.214608098422191
22,66,73,1.0,3.0,1.0,195,81,1,1,0,0,0,0,14.22097566607244,7.600902459542082
30,62,62,1.0,3.0,1.0,206,102,1,1,0,0,0,0,12.524526376648708,7.600902459542082
21,65,77,1.0,3.0,1.0,185,82,1,1,0,0,0,1,14.22097566607244,8.517193191416238
20,58,71,1.0,2.0,1.0,193,80,1,1,0,0,0,1,12.959844447906553,6.476972362889683
26,68,71,1.0,2.0,1.0,195,72,0,1,0,0,0,0,13.997832114758229,8.517193191416238
22,70,82,1.0,1.0,1.0,190,73,1,0,0,0,0,0,15.03928598958639,7.600902459542082
31,65,65,1.0,3.0,1.0,193,84,1,1,0,0,0,1,12.834681304952548,7.600902459542082
34,76,76,1.0,2.0,1.0,184,78,1,1,0,0,0,1,14.077874822431765,6.745236349484363
30,63,64,1.0,3.0,1.0,192,78,1,1,0,0,0,0,12.765688433465597,6.620073206530356
24,44,47,1.0,3.0,2.0,178,78,1,1,0,0,0,1,11.002099841204238,6.214608098422191
24,66,71,1.0,2.0,1.0,187,85,0,1,0,0,0,1,13.815510557964274,8.006367567650246
30,62,62,1.0,2.0,1.0,198,85,1,1,0,0,0,1,12.524526376648708,6.907755278982137
33,60,60,1.0,3.0,1.0,191,78,1,0,0,0,0,1,11.289781913656018,6.214608098422191
21,77,83,1.0,3.0,1.0,199,88,0,0,0,0,0,0,16.454567887579532,9.680344001221918
22,66,76,1.0,2.0,1.0,187,88,1,1,0,0,0,0,14.346138809026444,6.214608098422191
32,71,71,2.0,3.0,1.0,193,80,1,0,0,0,0,0,13.737549016494562,8.294049640102028
25,75,81,1.0,3.0,1.0,176,82,1,1,0,0,0,0,15.761420707019587,8.006367567650246
25,64,69,1.0,1.0,1.0,195,90,1,0,0,0,0,0,13.422467969854667,7.600902459542082
18,55,68,1.0,3.0,1.0,191,82,1,1,0,0,0,1,12.429216196844383,6.214608098422191
35,64,64,1.0,2.0,1.0,188,80,1,1,0,0,0,1,11.002099841204238,6.907755278982137
25,64,67,1.0,2.0,1.0,184,88,1,1,0,0,0,1,13.304684934198283,6.214608098422191
25,66,70,1.0,2.0,1.0,188,82,1,1,0,0,0,0,13.737549016494562,7.600902459542082
19,61,72,1.0,2.0,1.0,178,72,1,1,0,0,0,1,13.304684934198283,6.214608098422191
20,57,70,1.0,3.0,1.0,185,75,1,1,0,0,0,1,12.765688433465597,6.396929655216146
18,65,80,1.0,3.0,1.0,186,75,1,0,0,0,0,1,14.151982794585487,6.856461984594587
24,65,73,1.0,3.0,1.0,183,73,1,1,0,0,0,0,14.151982794585487,8.517193191416238
26,70,74,1.0,2.0,1.0,193,89,1,0,0,0,0,1,14.346138809026444,8.987196820661973
23,55,63,1.0,3.0,1.0,185,76,1,0,0,0,0,1,12.388394202324129,6.907755278982137
22,61,67,1.0,3.0,1.0,186,75,1,0,1,0,0,0,12.959844447906553,6.907755278982137
19,63,76,1.0,3.0,1.0,183,79,1,1,0,0,0,1,13.815510557964274,6.214608098422191
26,74,78,1.0,3.0,1.0,195,93,1,1,0,0,0,1,15.319587954740548,10.275051108968611
32,68,68,1.0,3.0,1.0,185,79,1,1,0,0,0,0,13.458835614025542,7.600902459542082
34,66,66,1.0,2.0,1.0,190,80,1,0,0,0,0,1,11.918390573078392,6.907755278982137
18,57,70,1.0,3.0,1.0,190,81,1,1,0,0,0,1,12.691580461311874,6.214608098422191
37,65,65,1.0,3.0,1.0,182,74,1,1,0,0,0,0,11.982929094215963,7.600902459542082
37,67,67,1.0,3.0,1.0,191,86,1,1,0,0,0,1,11.608235644774552,6.802394763324311
22,62,71,1.0,3.0,1.0,183,73,0,1,0,0,0,1,13.560618308335483,6.907755278982137
33,70,70,1.0,2.0,1.0,188,90,1,1,0,0,0,0,13.17115354157376,6.214608098422191
20,66,74,1.0,3.0,1.0,183,77,1,1,0,0,0,1,14.28551418721001,8.006367567650246
21,62,76,1.0,3.0,1.0,187,88,1,1,0,0,0,1,13.652991628466498,8.294049640102028
24,68,74,1.0,1.0,1.0,202,87,1,1,0,0,0,1,14.22097566607244,6.907755278982137
22,65,75,1.0,2.0,1.0,193,88,0,1,0,0,0,1,14.151982794585487,7.600902459542082
27,67,68,1.0,3.0,1.0,194,94,1,1,0,0,0,0,13.681979165339751,8.517193191416238
26,68,72,1.0,3.0,1.0,190,85,1,1,0,0,0,0,14.077874822431765,8.517193191416238
27,68,71,1.0,3.0,1.0,181,80,1,1,0,0,0,1,13.997832114758229,6.214608098422191
20,70,84,1.0,3.0,1.0,192,80,1,0,0,0,0,0,15.03928598958639,8.517193191416238
19,60,76,1.0,2.0,1.0,194,83,1,0,0,0,0,1,13.262125319779487,6.214608098422191
21,65,78,1.0,2.0,1.0,189,76,0,1,0,0,0,1,14.22097566607244,8.517193191416238
21,66,78,1.0,3.0,1.0,195,77,1,0,0,0,0,1,14.403297222866392,8.006367567650246
19,49,67,1.0,3.0,2.0,186,70,1,1,0,0,0,1,11.608235644774552,6.214608098422191
28,68,71,1.0,3.0,1.0,191,87,1,1,0,0,0,1,13.9108207377686,8.006367567650246
26,58,60,1.0,3.0,1.0,180,75,1,0,0,0,0,1,12.154779351142624,6.907755278982137
20,57,69,1.0,3.0,1.0,180,68,1,1,0,0,0,1,12.765688433465597,7.600902459542082
25,78,82,1.0,1.0,1.0,188,76,1,0,0,0,0,0,16.556350581889475,9.210340371976184
21,69,80,1.0,3.0,1.0,190,73,1,0,0,0,0,1,14.808762330974558,9.210340371976184
31,66,66,1.0,2.0,1.0,182,81,0,0,1,0,0,0,13.017002861746503,9.104979856318357
26,66,70,1.0,2.0,1.0,188,70,1,1,0,0,0,1,13.737549016494562,7.600902459542082
31,66,66,1.0,3.0,1.0,185,73,1,1,0,0,0,1,13.017002861746503,6.214608098422191
25,61,65,1.0,1.0,1.0,185,82,1,1,0,0,0,1,12.388394202324129,7.600902459542082
25,61,65,1.0,3.0,1.0,196,80,1,0,0,0,0,1,12.765688433465597,8.987196820661973
36,75,75,2.0,1.0,1.0,190,90,0,1,0,0,0,1,13.710150042306449,9.903487552536127
17,52,71,1.0,2.0,1.0,186,76,1,0,0,0,0,1,12.043553716032399,6.214608098422191
28,70,72,1.0,1.0,1.0,196,85,1,1,0,0,0,1,14.151982794585487,9.104979856318357
24,66,73,1.0,2.0,1.0,186,79,1,0,0,0,0,1,14.22097566607244,6.214608098422191
22,68,77,1.0,3.0,1.0,185,75,1,1,0,0,0,0,14.648419680899378,8.294049640102028
30,56,56,1.0,2.0,1.0,197,95,1,1,0,0,0,1,11.289781913656018,8.006367567650246
28,68,68,1.0,2.0,1.0,185,85,1,1,0,0,0,0,13.652991628466498,7.600902459542082
24,70,78,1.0,1.0,1.0,192,81,1,0,0,0,0,0,14.946912669455374,8.517193191416238
21,63,72,1.0,5.0,1.0,194,86,1,1,0,0,0,1,13.737549016494562,7.600902459542082
37,62,62,1.0,3.0,1.0,193,90,1,1,0,0,0,1,10.308952660644293,6.907755278982137
22,74,84,1.0,3.0,1.0,191,83,1,1,0,0,0,1,15.89495209964411,10.043249494911286
20,65,80,1.0,3.0,1.0,198,87,1,1,0,0,0,0,14.22097566607244,8.294049640102028
19,55,73,1.0,2.0,1.0,185,75,1,1,0,0,0,1,12.611537753638338,6.214608098422191
21,70,82,1.0,2.0,1.0,189,76,1,0,0,0,0,1,15.03928598958639,8.006367567650246
25,63,67,1.0,2.0,1.0,187,81,1,1,0,0,0,1,13.17115354157376,6.214608098422191
22,70,78,1.0,3.0,1.0,193,83,1,1,0,0,0,0,14.946912669455374,8.699514748210191
20,62,77,1.0,2.0,1.0,193,80,1,0,0,0,0,1,13.652991628466498,6.214608098422191
23,73,78,1.0,3.0,1.0,190,78,0,1,0,0,0,1,15.123843377614453,6.214608098422191
24,60,67,1.0,3.0,1.0,180,82,1,1,0,0,0,1,12.959844447906553,6.214608098422191
25,70,75,1.0,3.0,1.0,190,86,1,1,0,0,0,0,14.457364444136669,6.214608098422191
23,63,71,1.0,3.0,1.0,183,79,1,1,0,0,0,1,13.737549016494562,6.907755278982137
31,68,68,2.0,2.0,1.0,193,93,1,1,0,0,0,1,13.38472764187182,9.798127036878302
22,62,70,1.0,2.0,1.0,180,76,1,0,1,0,0,1,13.560618308335483,6.214608098422191
31,57,57,1.0,2.0,1.0,187,77,1,1,0,0,0,1,11.407564949312402,6.856461984594587
26,65,67,1.0,2.0,1.0,192,89,1,0,0,0,0,0,13.422467969854667,8.006367567650246
24,69,76,1.0,2.0,1.0,191,81,1,1,0,0,0,0,14.690979295318174,8.517193191416238
20,62,75,1.0,2.0,1.0,183,76,1,0,1,0,0,1,13.652991628466498,6.745236349484363
23,60,68,1.0,2.0,1.0,188,73,1,0,0,0,0,1,12.388394202324129,6.551080335043404
24,70,74,1.0,2.0,1.0,187,83,1,1,0,0,0,1,14.403297222866392,6.214608098422191
21,54,66,1.0,3.0,1.0,190,77,1,0,0,0,0,1,12.345834587905333,6.214608098422191
31,58,58,1.0,3.0,1.0,192,88,1,1,0,0,0,1,11.608235644774552,6.907755278982137
19,66,79,1.0,3.0,1.0,193,75,1,1,0,0,0,1,14.403297222866392,7.600902459542082
19,55,72,1.0,3.0,1.0,184,74,1,1,0,0,0,1,12.611537753638338,7.600902459542082
31,65,65,1.0,2.0,1.0,191,80,1,1,0,0,0,0,12.834681304952548,7.600902459542082
18,56,68,1.0,2.0,1.0,185,75,1,0,0,0,0,1,12.611537753638338,6.214608098422191
21,67,81,1.0,2.0,1.0,185,85,1,1,0,0,0,1,14.603967918328545,9.680344001221918
21,60,68,1.0,1.0,1.0,183,76,1,1,0,0,0,1,13.071070083016778,6.309918278226516
27,62,64,1.0,2.0,1.0,190,85,0,1,0,0,0,1,12.834681304952548,7.600902459542082
40,63,63,1.0,2.0,1.0,185,78,1,1,0,0,0,1,10.819778284410283,6.214608098422191
18,66,81,1.0,2.0,1.0,193,89,1,1,0,0,0,0,14.346138809026444,7.600902459542082
23,65,73,1.0,3.0,1.0,188,75,0,0,0,0,0,1,14.151982794585487,9.104979856318357
21,63,74,1.0,2.0,1.0,181,76,1,0,0,0,0,1,13.737549016494562,6.907755278982137
19,63,78,1.0,3.0,1.0,182,77,1,1,0,0,0,1,13.815510557964274,6.907755278982137
25,58,63,1.0,2.0,1.0,194,91,1,1,0,0,0,1,12.388394202324129,7.600902459542082
20,58,67,1.0,2.0,1.0,182,78,1,1,0,0,0,1,12.834681304952548,7.600902459542082
42,61,61,1.0,2.0,1.0,187,82,1,1,0,0,0,1,10.46310334047155,6.214608098422191
28,62,63,1.0,3.0,1.0,193,72,1,1,0,0,0,1,12.691580461311874,7.600902459542082
21,65,77,1.0,3.0,1.0,187,80,1,1,0,0,0,1,14.22097566607244,8.517193191416238
19,72,80,1.0,2.0,1.0,189,73,1,0,0,0,0,1,15.29711509888849,9.104979856318357
18,64,76,1.0,2.0,1.0,181,73,0,0,0,0,0,0,13.997832114758229,6.214608098422191
28,61,64,1.0,2.0,1.0,181,72,1,1,0,0,0,1,12.611537753638338,6.214608098422191
17,58,75,1.0,3.0,1.0,189,80,1,1,0,0,0,1,13.017002861746503,6.214608098422191
20,66,78,1.0,2.0,1.0,190,87,1,1,0,0,0,1,14.403297222866392,8.699514748210191
25,61,66,1.0,2.0,1.0,190,81,1,1,0,0,0,1,12.834681304952548,8.006367567650246
28,69,70,1.0,2.0,1.0,196,87,1,0,0,0,0,0,13.9108207377686,8.006367567650246
25,66,71,1.0,3.0,1.0,191,85,1,0,1,0,0,1,13.815510557964274,8.85366542803745
30,75,75,1.0,3.0,1.0,188,85,0,0,0,0,0,0,15.123843377614453,6.856461984594587
25,70,75,1.0,2.0,1.0,192,83,1,0,0,0,0,1,14.457364444136669,8.517193191416238
22,61,69,1.0,2.0,1.0,194,87,1,1,0,0,0,1,13.38472764187182,7.600902459542082
20,60,69,1.0,3.0,1.0,183,77,1,1,0,0,0,1,13.071070083016778,6.745236349484363
24,70,73,1.0,2.0,1.0,194,89,1,1,0,0,0,1,14.346138809026444,7.600902459542082
19,62,78,1.0,3.0,1.0,186,81,1,1,0,0,0,1,13.710150042306449,8.699514748210191
35,71,71,1.0,2.0,1.0,193,90,1,1,0,0,0,1,12.254862809699606,6.214608098422191
22,73,80,1.0,2.0,1.0,199,90,1,1,0,0,0,1,15.520258650202699,9.852194258148577
16,59,75,1.0,3.0,1.0,190,87,1,1,0,0,0,1,13.122363377404328,6.214608098422191
23,69,76,1.0,3.0,1.0,183,78,1,0,0,0,0,1,14.690979295318174,8.699514748210191
21,63,74,1.0,3.0,1.0,185,77,1,1,0,0,0,1,13.737549016494562,8.294049640102028
32,61,61,1.0,2.0,1.0,189,80,0,1,0,0,0,1,11.982929094215963,6.907755278982137
22,56,64,1.0,3.0,1.0,181,71,1,0,0,0,0,1,12.524526376648708,6.907755278982137
31,57,57,1.0,2.0,1.0,186,83,1,1,0,0,0,1,11.407564949312402,7.600902459542082
19,63,78,1.0,3.0,1.0,188,80,0,1,0,0,0,1,13.815510557964274,8.006367567650246
34,68,68,1.0,2.0,1.0,187,80,1,1,0,0,0,1,12.254862809699606,8.987196820661973
20,58,67,1.0,2.0,1.0,184,79,1,1,0,0,0,1,12.834681304952548,6.214608098422191
31,54,62,2.0,3.0,1.0,191,89,1,1,0,0,0,0,13.458835614025542,7.600902459542082
22,67,78,1.0,5.0,1.0,202,85,1,1,0,0,0,1,14.508657738524219,9.392661928770137
22,67,76,1.0,2.0,1.0,194,88,1,0,0,0,0,0,14.508657738524219,7.600902459542082
24,66,74,1.0,2.0,1.0,183,86,1,1,0,0,0,1,14.28551418721001,9.210340371976184
25,61,64,1.0,3.0,1.0,185,74,1,1,0,0,0,1,12.691580461311874,6.907755278982137
19,55,66,1.0,3.0,1.0,180,80,1,1,0,0,0,1,12.388394202324129,6.620073206530356
22,63,73,1.0,2.0,1.0,187,79,1,1,0,0,0,1,13.737549016494562,6.907755278982137
18,63,76,1.0,3.0,1.0,189,81,1,1,0,0,0,1,13.790192749979985,6.214608098422191
25,65,70,1.0,2.0,1.0,183,83,1,1,0,0,0,1,13.623138665316818,6.214608098422191
27,62,62,1.0,3.0,1.0,186,71,0,1,0,0,0,1,12.611537753638338,6.214608098422191
24,65,71,1.0,3.0,1.0,178,72,1,0,0,0,0,1,13.458835614025542,7.600902459542082
20,61,72,1.0,3.0,1.0,190,78,1,1,0,0,0,1,13.345506928718539,6.551080335043404
24,66,72,1.0,3.0,1.0,192,83,1,1,0,0,0,0,13.9108207377686,6.907755278982137
22,66,76,1.0,2.0,1.0,187,74,0,1,0,0,0,0,14.346138809026444,6.214608098422191
20,56,62,1.0,1.0,1.0,185,75,1,0,1,0,0,1,11.512925464970229,7.600902459542082
24,69,75,1.0,3.0,1.0,191,82,1,1,0,0,0,0,14.403297222866392,8.006367567650246
20,64,72,1.0,3.0,1.0,190,81,1,0,0,0,0,1,13.9108207377686,8.699514748210191
23,61,68,1.0,3.0,1.0,190,70,1,1,0,0,0,1,13.217673557208654,6.907755278982137
23,66,71,1.0,3.0,1.0,185,80,1,1,0,0,0,1,13.815510557964274,8.006367567650246
23,61,66,1.0,3.0,1.0,184,82,1,1,0,0,0,1,12.89921982609012,6.214608098422191
22,64,75,1.0,3.0,1.0,181,78,1,1,0,0,0,1,13.9108207377686,6.907755278982137
28,75,78,1.0,3.0,1.0,196,84,1,1,0,0,0,0,15.424948470398375,6.684611727667927
22,60,67,1.0,3.0,1.0,165,60,1,1,0,0,0,1,12.959844447906553,6.214608098422191
21,68,81,1.0,3.0,1.0,187,80,0,0,0,0,0,1,14.77102200299171,8.517193191416238
20,67,80,1.0,3.0,1.0,191,73,1,1,0,0,0,1,14.557447902693651,6.802394763324311
26,61,64,1.0,2.0,1.0,184,80,1,1,0,0,0,1,12.691580461311874,6.551080335043404
19,60,73,1.0,2.0,1.0,182,73,1,1,0,0,0,1,13.122363377404328,6.214608098422191
23,71,79,1.0,3.0,1.0,189,82,1,1,0,0,0,0,15.096444403426338,8.294049640102028
24,68,74,1.0,2.0,1.0,195,76,1,1,0,0,0,1,14.22097566607244,9.680344001221918
35,70,70,1.0,2.0,1.0,184,85,0,0,1,0,0,1,13.458835614025542,7.600902459542082
19,68,79,1.0,2.0,1.0,179,76,1,1,0,0,0,1,13.458835614025542,7.600902459542082
23,69,73,1.0,3.0,1.0,192,85,1,1,0,0,0,1,14.28551418721001,9.472704636443673
24,64,69,1.0,2.0,1.0,181,75,1,0,0,0,0,1,13.458835614025542,7.600902459542082
22,68,78,1.0,2.0,1.0,189,75,1,1,0,0,0,0,14.648419680899378,6.214608098422191
16,61,79,1.0,3.0,1.0,180,74,1,1,0,0,0,1,12.959844447906553,6.214608098422191
27,64,67,1.0,1.0,1.0,191,81,1,1,0,0,0,1,13.262125319779487,6.907755278982137
27,68,71,1.0,3.0,1.0,186,78,1,1,0,0,0,1,13.997832114758229,8.517193191416238
23,65,71,1.0,2.0,1.0,189,84,1,1,0,0,0,1,13.737549016494562,6.907755278982137
