opposingTeam,home_or_away,icetime,gameScore,I_F_primaryAssists,I_F_secondaryAssists,log10_I_F_shotAttempts,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,I_F_penalityMinutes,log10_I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_unblockedShotAttempts,I_F_dZoneGiveaways,penalityMinutesDrawn,penaltiesDrawn
WPG,HOME,3.087781417809542,0.07,0.0,0.0,0.8450980400142568,0.0,0.0,0.0,3.0,1.0,1.0,4.0,5.0,0.0,0.9542425094393248,1.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
WPG,HOME,2.920123326290724,0.07,0.0,0.0,0.6020599913279624,0.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,0.0,0.8450980400142568,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
WPG,HOME,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WPG,HOME,2.4913616938342726,0.07,0.0,0.0,0.4771212547196624,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.3010299956639812,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ANA,HOME,1.7993405494535817,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANA,HOME,3.02201573981772,0.45,0.0,1.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.6020599913279624,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ANA,HOME,2.8819549713396007,0.45,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4771212547196624,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANA,HOME,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANA,HOME,2.359835482339888,0.45,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
MIN,HOME,2.6981005456233897,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIN,HOME,3.079543007402906,1.05,0.0,0.0,0.7781512503836436,1.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,0.0,0.6989700043360189,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0
MIN,HOME,2.716003343634799,1.05,0.0,0.0,0.6989700043360189,1.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.6989700043360189,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0
MIN,HOME,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIN,HOME,2.2648178230095364,1.05,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
COL,HOME,2.187520720836463,0.565,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COL,HOME,3.0281644194244697,0.565,0.0,1.0,0.6020599913279624,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.8450980400142568,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
COL,HOME,2.842609239610562,0.565,0.0,0.0,0.6020599913279624,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.7781512503836436,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
COL,HOME,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COL,HOME,2.3404441148401185,0.565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OTT,HOME,2.537819095073274,1.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OTT,HOME,3.026941627959029,1.155,0.0,1.0,0.7781512503836436,0.0,0.0,0.0,2.0,2.0,1.0,3.0,5.0,2.0,0.8450980400142568,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,1.0
OTT,HOME,2.808210972924222,1.155,0.0,1.0,0.6989700043360189,0.0,0.0,0.0,2.0,2.0,0.0,3.0,4.0,2.0,0.8450980400142568,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,1.0
OTT,HOME,0.9542425094393248,1.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OTT,HOME,1.845098040014257,1.155,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
L.A,AWAY,1.8573324964312683,-0.39,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
L.A,AWAY,3.010299956639812,-0.39,0.0,0.0,0.6989700043360189,0.0,0.0,0.0,1.0,2.0,0.0,2.0,3.0,0.0,0.9542425094393248,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0
L.A,AWAY,2.935003151453655,-0.39,0.0,0.0,0.6020599913279624,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.9542425094393248,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0
L.A,AWAY,1.6127838567197357,-0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.A,AWAY,1.7242758696007892,-0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANA,AWAY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANA,AWAY,3.0729847446279304,-0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9030899869919436,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANA,AWAY,2.940516484932567,-0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8450980400142568,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANA,AWAY,2.071882007306125,-0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANA,AWAY,2.290034611362518,-0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYI,HOME,1.0791812460476249,1.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYI,HOME,3.060697840353612,1.41,0.0,1.0,0.4771212547196624,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.6020599913279624,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
NYI,HOME,2.959994838328416,1.41,0.0,1.0,0.4771212547196624,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.6020599913279624,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
NYI,HOME,2.123851640967086,1.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYI,HOME,1.9822712330395684,1.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BUF,AWAY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BUF,AWAY,3.1283992687178066,2.215,0.0,0.0,0.9030899869919436,2.0,0.0,0.0,0.0,2.0,2.0,3.0,4.0,0.0,0.8450980400142568,0.0,0.0,1.0,1.0,1.0,0.0,6.0,1.0,0.0,0.0
BUF,AWAY,3.00987563371216,2.215,0.0,0.0,0.8450980400142568,1.0,0.0,0.0,0.0,2.0,2.0,3.0,4.0,0.0,0.7781512503836436,0.0,0.0,1.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0
BUF,AWAY,1.5563025007672873,2.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BUF,AWAY,2.4578818967339924,2.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHI,AWAY,0.4771212547196624,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHI,AWAY,3.041392685158225,1.25,1.0,0.0,0.4771212547196624,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.6020599913279624,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0
PHI,AWAY,2.9175055095525466,1.25,1.0,0.0,0.4771212547196624,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.6020599913279624,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0
PHI,AWAY,2.2764618041732443,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHI,AWAY,1.9242792860618816,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CBJ,AWAY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CBJ,AWAY,3.041392685158225,2.01,0.0,1.0,0.6020599913279624,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.9030899869919436,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,1.0
CBJ,AWAY,2.968015713993642,2.01,0.0,0.0,0.6020599913279624,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.9030899869919436,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,1.0
CBJ,AWAY,1.6020599913279625,2.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CBJ,AWAY,2.123851640967086,2.01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WPG,AWAY,1.3010299956639813,0.345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WPG,AWAY,3.087781417809542,0.345,0.0,0.0,0.7781512503836436,0.0,0.0,0.0,2.0,2.0,1.0,5.0,5.0,0.0,0.9542425094393248,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
WPG,AWAY,3.009450895798694,0.345,0.0,0.0,0.6989700043360189,0.0,0.0,0.0,2.0,1.0,1.0,4.0,4.0,0.0,0.9030899869919436,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
WPG,AWAY,1.0,0.345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WPG,AWAY,2.2430380486862944,0.345,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
S.J,HOME,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S.J,HOME,3.095169351431755,0.65,0.0,0.0,0.6020599913279624,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
S.J,HOME,3.04766419460156,0.65,0.0,0.0,0.6020599913279624,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
S.J,HOME,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S.J,HOME,2.113943352306837,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIN,AWAY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIN,AWAY,3.100370545117563,0.55,0.0,0.0,0.6989700043360189,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.7781512503836436,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0
MIN,AWAY,2.970346876230093,0.55,0.0,0.0,0.4771212547196624,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.6989700043360189,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
MIN,AWAY,2.2624510897304293,0.55,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
MIN,AWAY,2.161368002234975,0.55,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ARI,HOME,2.292256071356476,0.355,0.0,0.0,0.4771212547196624,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.4771212547196624,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
ARI,HOME,3.066698550422996,0.355,0.0,0.0,0.9030899869919436,0.0,0.0,0.0,0.0,5.0,1.0,5.0,6.0,0.0,0.7781512503836436,0.0,1.0,2.0,0.0,0.0,0.0,6.0,0.0,2.0,1.0
ARI,HOME,2.9057958803678687,0.355,0.0,0.0,0.6989700043360189,0.0,0.0,0.0,0.0,2.0,1.0,2.0,3.0,0.0,0.6020599913279624,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0
ARI,HOME,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARI,HOME,2.222716471147584,0.355,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NSH,HOME,2.3384564936046046,0.625,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.4771212547196624,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NSH,HOME,3.14705767102836,0.625,1.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.041392685158225,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NSH,HOME,2.980911937776844,0.625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9542425094393248,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NSH,HOME,1.944482672150169,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NSH,HOME,2.155336037465062,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STL,HOME,2.3138672203691533,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STL,HOME,3.1072099696478683,1.03,1.0,1.0,0.6989700043360189,0.0,0.0,0.0,0.0,2.0,1.0,4.0,4.0,0.0,0.6989700043360189,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
STL,HOME,2.904715545278681,1.03,0.0,0.0,0.6020599913279624,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,0.6989700043360189,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
STL,HOME,1.9084850188786493,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STL,HOME,2.285557309007774,1.03,1.0,1.0,0.3010299956639812,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
VAN,HOME,1.3222192947339193,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VAN,HOME,2.9907826918031377,0.45,1.0,0.0,0.6989700043360189,0.0,1.0,0.0,0.0,1.0,2.0,2.0,4.0,0.0,0.9030899869919436,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
VAN,HOME,2.925312091499649,0.45,1.0,0.0,0.6989700043360189,0.0,1.0,0.0,0.0,1.0,2.0,2.0,4.0,0.0,0.8450980400142568,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
VAN,HOME,1.6127838567197357,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VAN,HOME,1.8920946026904804,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COL,HOME,1.806179973983887,0.64,1.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
COL,HOME,3.098643725817057,0.64,1.0,0.0,0.6989700043360189,0.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,0.6989700043360189,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
COL,HOME,2.959994838328416,0.64,0.0,0.0,0.6020599913279624,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,0.6989700043360189,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
COL,HOME,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COL,HOME,2.44870631990508,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARI,AWAY,1.414973347970818,1.525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARI,AWAY,3.05307844348342,1.525,0.0,2.0,0.8450980400142568,0.0,0.0,0.0,3.0,2.0,1.0,5.0,6.0,2.0,0.8450980400142568,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
ARI,AWAY,2.9552065375419416,1.525,0.0,0.0,0.6989700043360189,0.0,0.0,0.0,3.0,0.0,1.0,4.0,4.0,0.0,0.8450980400142568,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
ARI,AWAY,0.7781512503836436,1.525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARI,AWAY,2.298853076409707,1.525,0.0,2.0,0.4771212547196624,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
S.J,AWAY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S.J,AWAY,3.089198366805149,1.84,1.0,0.0,0.6020599913279624,0.0,0.0,0.0,0.0,2.0,1.0,2.0,3.0,0.0,0.9030899869919436,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0
S.J,AWAY,3.039017321997412,1.84,1.0,0.0,0.6020599913279624,0.0,0.0,0.0,0.0,2.0,1.0,2.0,3.0,0.0,0.9030899869919436,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
S.J,AWAY,1.812913356642856,1.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
S.J,AWAY,1.8512583487190752,1.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.A,AWAY,2.08278537031645,1.84,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
L.A,AWAY,3.0982975364946976,1.84,1.0,0.0,0.7781512503836436,1.0,0.0,0.0,0.0,2.0,2.0,1.0,4.0,0.0,0.7781512503836436,0.0,0.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0
L.A,AWAY,2.910624404889201,1.84,1.0,0.0,0.3010299956639812,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7781512503836436,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
L.A,AWAY,1.5185139398778875,1.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.A,AWAY,2.460897842756548,1.84,0.0,0.0,0.6020599913279624,0.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
ANA,HOME,1.9138138523837167,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANA,HOME,3.111598524880394,0.17,0.0,0.0,0.6989700043360189,0.0,0.0,0.0,0.0,3.0,0.0,2.0,3.0,2.0,1.1139433523068367,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
ANA,HOME,2.960470777534299,0.17,0.0,0.0,0.6989700043360189,0.0,0.0,0.0,0.0,3.0,0.0,2.0,3.0,2.0,1.1139433523068367,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
ANA,HOME,1.8750612633917,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANA,HOME,2.3541084391474008,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CGY,HOME,1.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CGY,HOME,3.0867156639448825,0.12,0.0,0.0,0.4771212547196624,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.7781512503836436,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
